company_id,speciality
58602,Math
58602,Science
58602,Curriculum
58602,Simulations
58602,Math fact fluency
58602,E-learning
58602,Education
58602,Supplemental materials
58602,Education technology
413356,Insurance regulatory law
413356,Service contract law
413356,General government administrative law
413356,Health care law
413356,Legislative lobbying law
63879,Higher education leadership
63879,Sales
63879,Certified diversity recruiting specialists
63879,"Financial services, banking and wealth management"
63879,Healthcare management
63879,Construction
63879,Real estate acquisition & development
63879,Software sales
63879,Medical device
63879,Food and beverage sales
63879,Energy
63879,Paints and coatings
63879,Banking
63879,Real estate mergers and acquisitions
63879,Human resources
63879,Recruiting
63879,Executive search
63879,Interviewing
63879,Wbenc
63879,Career consultants
63879,Headhunters
63879,Executive recruiters
1008396,Custom printed rubber products
1008396,Produce/floral packaging
1008396,Rubber band office supplies
1008396,Exercise bands
1008396,Commercial fishing bands
1008396,Latex/non-latex rubber bands
1008396,Newspaper bands
1008396,Manufacturing services
1008396,Custom rubber compounding/extrusion
80921592,Lead conversion
80921592,Communications
80921592,Client services
80921592,Appointment scheduling
80921592,Sales
80921592,Inbound calls
80921592,Outbound calls
80921592,Speed-to-lead
945174,Real estate
2341247,Automotive marketing
2341247,Direct mail
2341247,Customer service
2341247,Data integration and cleansing
2341247,Data mining
2341247,Automated data mining
2341247,Equity mining
3841186,Large-scale community association management
3841186,Lifestyle services
3841186,Pre-development consulting
30099,Recruitment
30099,Interim placements
30099,Technology
30099,Digital
30099,Analytics
30099,Staffing
30099,Data science
30099,Credit risk
30099,Customer and market insights
30099,Customer experience
30099,Web analysis and design
30099,Mobile development
30099,Software development
30099,Big data
30099,Digital transformation
30099,Cyber security
30099,Cloud
30099,Business intelligence
2519,Mba
2519,Executive mba
2519,Phd
2519,Undergraduate business
2519,Master of financial engineering (mfe)
59720,Award winning commercial construction
59720,Sustainable & virtual construction leadership
59720,Employment opportunities
59720,Aia & usgbc continuing education provider
59720,Integrated management strategies
59720,Community outreach & partnerships
83974017,Accounting
83974017,Legal
83974017,Finance
83974017,Bookkeeping
83974017,Accounts payable
83974017,Accounts receivable
83974017,Paralegals
83974017,Direct hires
83974017,Contract hires
83974017,Legal admin
83974017,Management
83974017,Sales
83974017,Staff accountant
83974017,Account manger
83974017,Outside sales
83974017,Accountant
636553,Talent representation
636553,Entertainment
636553,Performing arts
636553,Touring
8885,Manufacturing
8885,Vehicle design
8885,Automobile
1999341,Dom (drawn over mandrel) tubing
1999341,Hot rolled & cold rolled seamless tubing
1999341,Dura-bar continuous cast iron bar
1999341,"Turned, ground, & polished shafting (tg&p)"
1999341,Structural tubing & pipe
1999341,Hot rolled & cold rolled electric welded tubing (hrew & crew)
1999341,Tested steel pipe
3347626,Property insurance
3347626,Homeowners insurance
3347626,Catastrophe risk management
3347626,Customer service
2590848,Hardware
2590848,Business applications
2590848,Services
82828617,It
82828617,Change management
82828617,Organizational transformation
82828617,Change leadership
82828617,Digital change management
82828617,Culture change
82828617,Employee engagement
82828617,Stakeholder management
82828617,Training and development
82828617,Communication strategies
82828617,Project management
82828617,Agile change management
82828617,Data-driven change
82828617,Business process improvement
82828617,Innovation and disruption
82828617,Strategic planning
82828617,Banking
82828617,Insurance
67549814,General labour
67549814,Forklift operators
67549814,Clerical
67549814,Drivers
67549814,Az truck drivers
2623352,Usa it staffing & recruitment
2623352,Web application development
2623352,Mobile application development
2623352,Managed services support
2623352,Ecommerce development with magento and wordpress
2623352,Digital marketing
2623352,Software testing & quality assurance
2623352,Ml and ai based solutions
163644,Payroll
163644,Software
163644,Tax incentives
163644,Residuals
2359322,Temporary staffing
2359322,Direct hire
2359322,Temp-to-hire staffing
2359322,Payrolling
2359322,Vendor-on-premise
2359322,Managed staffing
2359322,It staffing
2359322,Customer service staffing
2359322,Call center staffing
2359322,Banking & mortgage staffing
2359322,Administrative support staffing
2359322,Veteran staffing
2359322,Veteran owned small business
2359322,Healthcare staffing
849097,Investment banking
849097,Commercial banking
849097,Accounting and finance
849097,Healthcare
849097,Information technology
849097,Real estate
849097,Administrative and human resources
18824639,Transfusion medicine
142672,Business intelligence
142672,Cloud computing
142672,Managed services
142672,User experience
142672,Business analytics & reporting
142672,Technology consulting
142672,Sas
63736,Business & real estate litigation
63736,Real estate & business transactions
63736,Residential & commercial evictions
63736,Collection & creditor representation
63736,Fair housing & ada defense
63736,Estate planning
63736,Employment law
63736,Bankrupty & secured creditor representation
63736,Department of real estate compliance
1233464,Light industrial
1233464,Warehousing
1233464,Engineering
1233464,Financial
1233464,Management
1233464,Administrative
11447644,Strategic clinical resourcing
11447644,Clinical trial technology
11447644,Quality assurance services
11447644,Clinical monitoring
11447644,Data management
11447644,Pharmacovigilance
11447644,Medical monitoring
11447644,Regulatory
11447644,Biostatistics
11447644,Medical writing
11447644,Project management
11447644,Clinical development services
385662,Recruitment process outsourcing (rpo)
385662,Executive search
385662,Talent advisory
385662,Employer branding
385662,Recruiting
385662,Talent analytics
385662,Technology evaluation
385662,Retained search
385662,Specialty search
385662,Executive recruiting
385662,Contingent search
477843,Software consulting
477843,Staffing solutions
477843,Professional services
477843,It consulting
477843,E-learning solution and offshore consulting.
477843,Life sciences
477843,Csv
477843,Validation
477843,Java developers
477843,Ui/ux
477843,Project  solutions
477843,Erp
477843,Lims
477843,Web technologies
788722,Logistics recruiting
788722,Executive recruiting
788722,Talent acquisition
788722,Ltl
788722,Supply chain
788722,Freight
788722,Logistics
788722,Intermodal
788722,Truckload
788722,Van
788722,Flatbed
788722,Reefer
788722,Drayage
788722,Rail
788722,Warehousing
788722,Finance
788722,Information technology
788722,Freight brokerage
788722,Tms
788722,Wms
788722,Freight forwarding
788722,International
788722,C-level
788722,Logistics sales
788722,Sales
788722,Operations
788722,Logistics operations
788722,Agents
788722,4pl
788722,Inside sales
788722,Outside sales
862993,Don bosco cristo rey corporate work study program
862993,Corporate work study
862993,Workforce development
862993,College prep
28345,Physical security
28345,Access control
28345,Video
28345,Cctv
28345,Intrusion
28345,Biometrics
28345,Cyber security consulting
28345,Command center
28345,Wireless
28345,Credentials
28345,Quad4
28345,Building automation systems
28345,Fire alarm & life safety
28345,Mechanical services
28345,Hvac
28345,Mass notification
28345,Energy efficiency audits
13323120,Exchange
13323120,Blockchain
13323120,Futures
13323120,Api
13323120,Technology
13323120,Cryptocurrency
2939959,Public health
2939959,Nursing
2939959,Emergency preparedness and response
2939959,Pharmacy
2939959,Vital records
2939959,Maternal and child health
2939959,Health promotion
2939959,Disease prevention
2939959,Immunization
2939959,Health equity
2939959,Early intervention
2939959,Wic
2939959,Emergency medical services
2939959,Laboratory
2939959,Chronic disease
2939959,Nutrition
2939959,Informatics
2939959,Environmental health
2939959,Epidemiology
2939959,Health protection
331921,Information and assistance
331921,Food assistance
331921,Transportation
331921,Senior centers
331921,Care for friends and family
331921,Health and wellness
331921,Legal and financial resources
331921,Home resources
331921,Volunteering
331921,Food security
331921,Assistance services
331921,Nonprofit
331921,Disability services
331921,Accessibility services
331921,Disability assistance
9496229,Software solutions & services
9496229,Web solutions
9496229,Iso 9001:2008 certified
9496229,Mbe certified
9496229,Digital engineering
9496229,Talent consulting
9496229,Staffing
9496229,Recruitment
9496229,It consulting
9496229,It staffing
9496229,Technology staffing
9496229,Cloud engineering
9496229,Product engineering
9496229,Analytics
9496229,Artificial intelligence
9496229,Technical staffing
9496229,Developement
9496229,Quality analytics
9496229,Project management
9496229,Rpo
9496229,Bpo
9496229,Shared service
28848,Investor relations
28848,Public relations
28848,Naming & corporate identity
28848,Web design & development
28848,Online marketing
28848,Media planning
28848,Advertising
28848,Social media
22762,Education
22762,Children with disabilities
22762,Emergency relief
22762,Immunization
22762,Malaria
22762,Hiv/aids
22762,Nutrition
22762,Child protection
22762,Water and sanitation
22762,Child survival
22762,Empowering women and girls
22762,Helping to track progress towards the sdg 2030's for children
22762,Polio
22762,Maternal and neonatal tetanus
22762,Child migrants and refugees
22762,Early childhood development
22762,Strengthening health systems
22762,Social inclusion
22762,Social impact investing
22762,Child rights and business
22762,Innovation
22762,Sustainable development
5174388,Life sciences
5174388,Pharmaceutical
5174388,Chemical
5174388,Material science
5174388,Clinical research
5174388,Food & agriculture
5174388,Surface measurement
5174388,Environmental
5174388,Quality & process control
5174388,Microbiology
5174388,Preclinical imaging
5174388,Homeland security
5174388,Mass spectrometry
5174388,Magnetic resonance
5174388,Nmr spectroscopy
5174388,Infrared spectroscopy
5174388,Raman spectroscopy
5174388,Elemental analysis
5174388,X-ray diffraction
5174388,Surface analysis
5174388,Microtomography
5174388,Surface plasmon resonance
5352284,Staffing & recruiting
5352284,Temporary employment
5352284,Consulting services
5352284,It staffing
5352284,Engineering staffing
5352284,Government staffing
5352284,Pharmaceutical staffing
5352284,Enhanced staffing solutions (ess)
5352284,Contract opportunities
5352284,Jobs
5352284,Careers
5352284,Payroll & sales
64274685,Staffing
64274685,Recruiting
807257,Work management
